environment_seed,outcome,success,soldier_caught,unsafe_intercept,timeout,total_steps,detection_step,detection_time_seconds,post_detection_steps,intercept_step,intercept_time_seconds,min_enemy_soldier_dist,physical_limit_violations,mean_tracking_error,final_tracking_error,tracking_rmse,n_tracking_samples,optimizer_fallback_count,measurement_fallback_count,lead_init_count,pursuit_init_count,n_policy_calls,n_post_detection_decisions,instance_id,instance_name,family,training_seed
77059,soldier_caught,0,1,0,0,561,560,280.0,1,,,0.4109880328178406,0,0.8959392309188843,0.9038910865783691,0.8959745183362924,2,0,0,0,1,561,1,rmpc,rmpc,RMPC,
77060,intercepted,1,0,0,0,177,167,83.5,10,177.0,88.5,3.1191139221191406,0,0.8133337849920447,0.759423553943634,0.880822095741015,11,0,0,9,1,177,10,rmpc,rmpc,RMPC,
77061,soldier_caught,0,1,0,0,41,10,5.0,31,,,1.5265955924987793,0,1.2277698619291186,1.3958402872085571,1.3367032107690076,32,0,0,30,1,41,31,rmpc,rmpc,RMPC,
77062,intercepted,1,0,0,0,163,14,7.0,149,163.0,81.5,2.2368392944335938,0,1.13275321662426,1.3348166942596436,1.2358645133605837,150,0,0,148,1,163,149,rmpc,rmpc,RMPC,
77063,intercepted,1,0,0,0,741,565,282.5,176,741.0,370.5,2.077507257461548,0,1.0776912088448045,1.9205130338668823,1.1716824279670794,177,0,0,175,1,741,176,rmpc,rmpc,RMPC,
77064,intercepted,1,0,0,0,344,263,131.5,81,344.0,172.0,2.4273948669433594,0,1.1742394875462463,0.989872932434082,1.2842866572482183,82,0,0,80,1,344,81,rmpc,rmpc,RMPC,
77065,unsafe_intercept,0,0,1,0,82,82,41.0,0,,,2.3955633640289307,0,1.0658751726150513,1.0658751726150513,1.0658751726150513,1,0,0,0,0,82,0,rmpc,rmpc,RMPC,
77066,intercepted,1,0,0,0,14,13,6.5,1,14.0,7.0,3.7106595039367676,0,0.4914883226156235,0.28754064440727234,0.5321235070113858,2,0,0,0,1,14,1,rmpc,rmpc,RMPC,
77067,soldier_caught,0,1,0,0,108,107,53.5,1,,,1.6621952056884766,0,1.7128913402557373,2.112452507019043,1.7588763087574835,2,0,0,0,1,108,1,rmpc,rmpc,RMPC,
77068,intercepted,1,0,0,0,300,85,42.5,215,300.0,150.0,4.487205982208252,0,1.213774860871059,2.479214906692505,1.3035939827316974,216,0,0,213,2,300,215,rmpc,rmpc,RMPC,
77069,unsafe_intercept,0,0,1,0,682,682,341.0,0,,,2.422853708267212,0,0.9465869665145874,0.9465869665145874,0.9465869665145874,1,0,0,0,0,682,0,rmpc,rmpc,RMPC,
77070,soldier_caught,0,1,0,0,205,14,7.0,191,,,1.3261581659317017,0,1.0774904727004468,0.6491667032241821,1.1634622693392376,192,0,0,190,1,205,191,rmpc,rmpc,RMPC,
77071,intercepted,1,0,0,0,630,585,292.5,45,630.0,315.0,2.400557041168213,0,0.9383532132791437,1.249384880065918,1.0278445267455116,46,0,0,44,1,630,45,rmpc,rmpc,RMPC,
77072,soldier_caught,0,1,0,0,233,232,116.0,1,,,1.4118013381958008,0,1.3454968631267548,0.8304664492607117,1.4407005712121324,2,0,0,0,1,233,1,rmpc,rmpc,RMPC,
77073,intercepted,1,0,0,0,855,849,424.5,6,855.0,427.5,3.1969237327575684,0,0.8040901294776371,0.26484906673431396,0.9226595840961496,7,0,0,5,1,855,6,rmpc,rmpc,RMPC,
77074,intercepted,1,0,0,0,805,13,6.5,792,805.0,402.5,2.1354310512542725,0,1.1285748050781848,0.8030137419700623,1.2285669959942522,793,0,0,791,1,805,792,rmpc,rmpc,RMPC,
77075,intercepted,1,0,0,0,456,179,89.5,277,456.0,228.0,3.1538116931915283,0,1.1342703850685263,0.7057556509971619,1.225535634573682,278,0,0,275,2,456,277,rmpc,rmpc,RMPC,
77076,unsafe_intercept,0,0,1,0,189,188,94.0,1,,,3.295698881149292,0,0.4314763471484184,0.07461534440517426,0.559930007614752,2,0,0,0,1,189,1,rmpc,rmpc,RMPC,
77077,intercepted,1,0,0,0,234,155,77.5,79,234.0,117.0,3.670825719833374,0,1.105364440381527,0.5511747598648071,1.2092767097859534,80,0,0,78,1,234,79,rmpc,rmpc,RMPC,
77078,intercepted,1,0,0,0,485,423,211.5,62,485.0,242.5,4.192863941192627,0,1.0913029805062309,1.6420576572418213,1.1887587828509805,63,0,0,61,1,485,62,rmpc,rmpc,RMPC,
77079,intercepted,1,0,0,0,216,25,12.5,191,216.0,108.0,2.0619404315948486,0,1.1633805975628395,1.574852466583252,1.2575063309993304,192,0,0,190,1,216,191,rmpc,rmpc,RMPC,
77080,soldier_caught,0,1,0,0,482,481,240.5,1,,,1.7050583362579346,0,0.9055597931146622,1.4079092741012573,1.035564358189954,2,0,0,0,1,482,1,rmpc,rmpc,RMPC,
77081,soldier_caught,0,1,0,0,402,401,200.5,1,,,0.5253730416297913,0,1.3839319348335266,1.4616965055465698,1.3861150488722978,2,0,0,0,1,402,1,rmpc,rmpc,RMPC,
77082,intercepted,1,0,0,0,1017,713,356.5,304,1017.0,508.5,3.375264883041382,0,1.13266892047202,0.9772736430168152,1.2347375757923766,305,0,0,303,1,1017,304,rmpc,rmpc,RMPC,
77083,intercepted,1,0,0,0,756,727,363.5,29,756.0,378.0,2.9083313941955566,0,1.1050960779190064,1.2586431503295898,1.2023125966549386,30,0,0,28,1,756,29,rmpc,rmpc,RMPC,
77084,intercepted,1,0,0,0,247,13,6.5,234,247.0,123.5,3.689798593521118,0,1.1133485666614897,0.913576066493988,1.2231074062596716,235,0,0,233,1,247,234,rmpc,rmpc,RMPC,
77085,intercepted,1,0,0,0,259,10,5.0,249,259.0,129.5,3.387993574142456,0,1.123179098367691,0.8760767579078674,1.2267739630434917,250,0,0,248,1,259,249,rmpc,rmpc,RMPC,
77086,intercepted,1,0,0,0,1079,724,362.0,355,1079.0,539.5,2.005042314529419,0,1.1159460971948136,1.513830304145813,1.2102423454468882,356,0,0,354,1,1079,355,rmpc,rmpc,RMPC,
77087,soldier_caught,0,1,0,0,324,11,5.5,313,,,1.0200079679489136,0,1.1271623018061279,0.5648156404495239,1.2203755359336117,314,0,0,312,1,324,313,rmpc,rmpc,RMPC,
77088,intercepted,1,0,0,0,121,110,55.0,11,121.0,60.5,4.290328502655029,0,1.0563787072896957,0.5248477458953857,1.1390888848476206,12,0,0,10,1,121,11,rmpc,rmpc,RMPC,
77089,intercepted,1,0,0,0,185,51,25.5,134,185.0,92.5,3.3452014923095703,0,1.0738658397286027,0.9080772995948792,1.1583982351440705,135,0,0,133,1,185,134,rmpc,rmpc,RMPC,
77090,intercepted,1,0,0,0,213,208,104.0,5,213.0,106.5,2.5347836017608643,0,1.2235920429229736,0.6493406891822815,1.2736792263359986,6,0,0,4,1,213,5,rmpc,rmpc,RMPC,
