candidate_id,environment_seed,outcome,success,soldier_caught,unsafe_intercept,timeout,total_steps,detection_step,detection_time_seconds,post_detection_steps,intercept_step,intercept_time_seconds,min_enemy_soldier_dist,physical_limit_violations,mean_tracking_error,final_tracking_error,tracking_rmse,n_tracking_samples,optimizer_fallback_count,measurement_fallback_count,lead_init_count,pursuit_init_count,n_policy_calls,n_post_detection_decisions
C1_FAST,71052,intercepted,1,0,0,0,67,15,7.5,52,67.0,33.5,9.985013961791992,0,1.1440470252396926,0.9208593964576721,1.2375554899861791,53,0,0,51,1,67,52
C1_FAST,71053,intercepted,1,0,0,0,59,10,5.0,49,59.0,29.5,5.7391533851623535,0,1.0047217318415642,0.44017815589904785,1.1161142101632797,50,0,0,48,1,59,49
C1_FAST,71054,intercepted,1,0,0,0,12,10,5.0,2,12.0,6.0,5.349129676818848,0,1.2375321785608928,1.5683554410934448,1.3321136791380865,3,0,0,1,1,12,2
C1_FAST,71055,intercepted,1,0,0,0,9,7,3.5,2,9.0,4.5,5.504883289337158,0,1.1282857259114583,1.1806676387786865,1.129472938624622,3,0,0,1,1,9,2
C1_FAST,71056,intercepted,1,0,0,0,222,20,10.0,202,222.0,111.0,10.754607200622559,0,1.1181674518902314,0.6564380526542664,1.203156784193267,203,0,0,201,1,222,202
C1_FAST,71057,intercepted,1,0,0,0,97,13,6.5,84,97.0,48.5,2.571275234222412,0,1.0024790031068465,1.0791655778884888,1.0747658928074328,85,0,0,83,1,97,84
C1_FAST,71058,intercepted,1,0,0,0,196,14,7.0,182,196.0,98.0,7.551761150360107,0,1.1584137487606925,0.5556348562240601,1.2625157087216874,183,0,0,181,1,196,182
C1_FAST,71059,intercepted,1,0,0,0,312,14,7.0,298,312.0,156.0,7.506017684936523,0,1.097677581386024,1.3217082023620605,1.1986853435795723,299,0,0,297,1,312,298
C1_FAST,71060,intercepted,1,0,0,0,250,11,5.5,239,250.0,125.0,2.922602653503418,0,1.1285441832616925,1.179519534111023,1.222429705183676,240,0,0,238,1,250,239
C1_FAST,71061,soldier_caught,0,1,0,0,133,8,4.0,125,,,1.98154616355896,0,1.132519359389941,1.0516033172607422,1.249179174814158,126,0,0,124,1,133,125
